trial_id,n_params,train_time_s,best_epoch,best_monitor,stopped_epoch,threshold,val_auc_roc,val_average_precision,val_accuracy,val_precision,val_recall,val_f1,embedding_dim,encoder_layers,dropout,tcn_hidden,disc_hidden,lr,batch_size,wae_regularization_term
162,30458,92.5674364566803,12,7.035459578037262,17.0,0.31766118854284286,0.9999915324560957,0.9999971807052074,0.9984567901234568,0.9986291980808774,0.9993141289437586,0.9989715461090161,32,2,0.1,32,16,0.0001,32,10.0
216,144634,54.78328204154968,2,6.805757582187653,7.0,0.4057667553424835,0.9999407271926706,0.9999804659199979,0.9984567901234568,0.9986291980808774,0.9993141289437586,0.9989715461090161,32,3,0.0,64,16,0.0003,64,10.0
124,148986,123.56430053710938,11,7.114390730857849,16.0,0.3868602029979229,0.999935082163401,0.9999787798322486,0.9984567901234568,0.9986291980808774,0.9993141289437586,0.9989715461090161,16,3,0.1,64,32,0.0001,64,10.0
215,144634,86.92736577987671,6,2.828481912612915,11.0,0.11157955694943666,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,3,0.0,64,16,0.0003,64,5.0
223,156170,112.92645716667175,9,3.315105825662613,14.0,0.10016113519668579,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,3,0.0,64,32,0.0003,64,5.0
173,41994,98.65364837646484,12,3.3796796798706055,17.0,0.09852188266813755,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,2,0.1,32,32,0.0003,32,5.0
207,54794,105.79285192489624,16,3.398168683052063,21.0,0.11764645483344793,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,3,0.0,32,32,0.0003,64,5.0
191,105994,113.65905928611755,11,3.398475021123886,16.0,0.08899326343089342,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,2,0.1,64,32,0.0003,64,5.0
253,156170,155.01026272773743,10,3.420864373445511,15.0,0.07595618162304163,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,3,0.1,64,32,0.0003,32,5.0
205,54794,140.27942728996277,17,3.422009214758873,22.0,0.06397252855822444,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,3,0.0,32,32,0.0003,32,5.0
5,27914,101.33941984176636,13,3.4559376686811447,18.0,0.06115168798714876,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.0,32,16,0.0003,32,5.0
55,88298,109.34791207313538,7,3.4634042382240295,12.0,0.13150405324995518,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.1,64,16,0.0003,64,5.0
61,98810,156.01744508743286,10,3.463871881365776,15.0,0.05370324570685625,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.1,64,32,0.0003,32,5.0
89,148986,290.6646201610565,17,3.465139612555504,22.0,0.1150950388982892,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,3,0.0,64,32,0.0001,32,5.0
45,38426,112.5357117652893,10,3.4728809744119644,15.0,0.13141652941703796,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.1,32,32,0.0003,32,5.0
19,88298,234.12556886672974,27,3.48124235868454,,0.0751071497797966,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.0,64,16,0.0001,64,5.0
39,27914,154.20741605758667,21,3.4887244403362274,26.0,0.10117939859628677,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.1,32,16,0.0003,64,5.0
51,88298,218.27595615386963,19,3.490298092365265,24.0,0.14730146899819374,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.1,64,16,0.0001,64,5.0
25,98810,125.38917207717896,9,3.4935132563114166,14.0,0.1591177824884653,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.0,64,32,0.0001,32,5.0
239,54794,111.21929788589478,14,3.5559520721435547,19.0,0.1765248142182827,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,3,0.1,32,32,0.0003,64,5.0
62,98810,95.19174599647522,4,6.787598639726639,9.0,0.1461025308817625,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.1,64,32,0.0003,32,10.0
208,54794,99.34168004989624,15,6.795961856842041,20.0,0.18212377093732357,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,3,0.0,32,32,0.0003,64,10.0
184,94458,142.8526747226715,16,6.8669673800468445,21.0,0.05629842262715101,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,2,0.1,64,16,0.0003,64,10.0
22,88298,106.09421157836914,8,6.867170423269272,13.0,0.07371473964303732,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,2,0.0,64,16,0.0003,32,10.0
168,30458,120.33842968940735,24,6.918997228145599,29.0,0.11044682934880257,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,2,0.1,32,16,0.0003,64,10.0
160,105994,88.96986985206604,11,6.92661440372467,16.0,0.09084959607571363,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,2,0.0,64,32,0.0003,64,10.0
72,40714,152.84556937217712,18,6.950660169124603,23.0,0.12624373845756054,1.0,1.0,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,16,3,0.0,32,16,0.0003,64,10.0
167,30458,53.24074983596802,8,3.071465253829956,13.0,0.22014230117201805,0.9999985887426825,0.99999952990332,0.9979423868312757,0.9972640218878249,1.0,0.9986301369863013,32,2,0.1,32,16,0.0003,64,5.0
156,105994,82.31856870651245,10,6.324166774749756,15.0,0.32064853608608246,0.9999929437134132,0.999997655943075,0.9979423868312757,0.9979452054794521,0.9993141289437586,0.9986291980808774,32,2,0.0,64,32,0.0001,64,10.0
59,98810,173.84375953674316,12,3.59703466296196,17.0,0.2969789206981659,0.9999872986841437,0.999995781639334,0.9979423868312757,0.9979452054794521,0.9993141289437586,0.9986291980808774,16,2,0.1,64,32,0.0001,64,5.0
150,94458,38.03568434715271,1,6.712175488471985,6.0,0.39993686974048615,0.9999760086256048,0.9999920489557446,0.9979423868312757,0.9979452054794521,0.9993141289437586,0.9986291980808774,32,2,0.0,64,16,0.0003,32,10.0
52,88298,136.84074997901917,10,7.004471004009247,15.0,0.3350971080362797,0.9999661298243832,0.9999888779709729,0.9979423868312757,0.9979452054794521,0.9993141289437586,0.9986291980808774,16,2,0.1,64,16,0.0001,64,10.0
3,27914,75.40749931335449,14,3.652721256017685,19.0,0.41004374995827675,0.9999026232451015,0.9999684249405514,0.9979423868312757,0.9979452054794521,0.9993141289437586,0.9986291980808774,16,2,0.0,32,16,0.0001,64,5.0
224,156170,63.502763986587524,2,6.338685691356659,7.0,0.4043610952794552,0.9998983894731495,0.9999672376459996,0.9979423868312757,0.9986282578875172,0.9986282578875172,0.9986282578875172,32,3,0.0,64,32,0.0003,64,10.0
247,144634,105.91710925102234,7,2.8998584747314453,12.0,0.12686562538146973,1.0,1.0,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,32,3,0.1,64,16,0.0003,64,5.0
65,40714,218.2571153640747,28,2.955951824784279,,0.2296706661581993,1.0,1.0,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,16,3,0.0,32,16,0.0001,32,5.0
141,41994,135.88277339935303,21,3.141630843281746,26.0,0.13336623646318913,1.0,1.0,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,32,2,0.0,32,32,0.0003,32,5.0
153,105994,112.22984552383423,12,3.31265065073967,17.0,0.1294288532808423,1.0,1.0,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,32,2,0.0,64,32,0.0001,32,5.0
57,98810,177.0270540714264,12,3.354795902967453,17.0,0.17441494390368462,1.0,1.0,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,16,2,0.1,64,32,0.0001,32,5.0
29,98810,119.91044592857361,8,3.361833795905113,13.0,0.06997246434912086,1.0,1.0,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,16,2,0.0,64,32,0.0003,32,5.0
13,38426,103.77224564552307,11,3.3854202330112457,16.0,0.12494620122015476,1.0,1.0,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,16,2,0.0,32,32,0.0003,32,5.0
